Feature 1,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
118630.0,0,0.9999999,28.0,0.0,43.0,,0.0,1.0,0.0,0.0,0.0
91015.0,0,0.0,69.0,0.0,0.342477026,7290.0,8.0,0.0,3.0,0.0,4.0
105002.0,0,0.729196148,71.0,0.0,0.542329302,10500.0,13.0,0.0,1.0,0.0,0.0
49745.0,0,0.719895578,56.0,0.0,0.615127389,6279.0,13.0,0.0,1.0,0.0,1.0
40997.0,0,0.014202172,75.0,0.0,16.0,,5.0,0.0,0.0,0.0,0.0
134310.0,0,0.0,34.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0
136922.0,0,0.968551173,24.0,0.0,0.056628622,6833.0,4.0,0.0,0.0,0.0,1.0
20398.0,0,0.9999999,52.0,0.0,6.180064309,310.0,8.0,0.0,2.0,0.0,0.0
96660.0,0,0.0,55.0,0.0,0.0,750.0,1.0,0.0,0.0,0.0,1.0
18972.0,0,0.234287139,58.0,1.0,0.348395109,10467.0,15.0,0.0,2.0,1.0,2.0
52152.0,0,0.0,27.0,1.0,0.248500428,3500.0,3.0,2.0,0.0,1.0,0.0
108486.0,0,0.026518939,67.0,0.0,0.068362832,4519.0,3.0,0.0,1.0,0.0,1.0
41304.0,0,0.903246595,62.0,1.0,0.322031533,21500.0,18.0,0.0,2.0,0.0,0.0
142168.0,0,0.975817703,38.0,0.0,0.172235555,5416.0,11.0,0.0,0.0,0.0,0.0
117738.0,1,0.849334231,49.0,4.0,0.615397434,6000.0,9.0,2.0,2.0,0.0,0.0
146582.0,1,0.884873589,25.0,0.0,0.320441989,3800.0,7.0,0.0,0.0,0.0,1.0
62160.0,0,0.253474653,48.0,0.0,0.23086664,12634.0,7.0,0.0,2.0,0.0,4.0
52109.0,0,0.0,67.0,0.0,9.45e-05,31750.0,4.0,0.0,0.0,0.0,0.0
18568.0,0,0.823334845,57.0,0.0,5562.0,,11.0,0.0,1.0,0.0,2.0
84205.0,0,0.109744513,44.0,0.0,0.338305141,12000.0,6.0,0.0,1.0,0.0,3.0
121129.0,0,0.066939585,41.0,0.0,0.369059325,6101.0,12.0,0.0,1.0,0.0,2.0
114458.0,0,0.269092363,23.0,0.0,0.079250247,3040.0,3.0,0.0,0.0,0.0,0.0
138021.0,0,0.0,41.0,0.0,2705.0,,8.0,0.0,2.0,0.0,0.0
52892.0,0,0.011666278,87.0,0.0,10.0,,1.0,0.0,0.0,0.0,0.0
15759.0,0,0.048524854,71.0,0.0,0.684157921,2000.0,17.0,0.0,1.0,0.0,0.0
47371.0,0,0.0,85.0,0.0,0.0,3835.0,4.0,0.0,0.0,0.0,0.0
130728.0,0,0.784909615,51.0,1.0,0.349957008,3488.0,9.0,0.0,1.0,0.0,1.0
33105.0,0,0.031387436,29.0,0.0,63.0,1.0,4.0,0.0,0.0,0.0,0.0
38741.0,0,0.9999999,48.0,0.0,0.0,800.0,2.0,0.0,0.0,0.0,2.0
60244.0,0,0.004610309,78.0,0.0,0.229474353,12593.0,12.0,0.0,2.0,0.0,1.0
78311.0,0,0.0,57.0,0.0,0.441173203,9000.0,10.0,0.0,3.0,0.0,3.0
32316.0,0,0.010682227,76.0,0.0,2145.0,,14.0,0.0,2.0,0.0,0.0
136468.0,0,0.9999999,69.0,0.0,0.254509889,4600.0,1.0,0.0,1.0,0.0,1.0
61305.0,0,0.014550721,62.0,0.0,0.071408169,3500.0,5.0,0.0,0.0,0.0,0.0
34682.0,0,0.067495153,72.0,0.0,2740.0,,7.0,0.0,1.0,0.0,0.0
82227.0,0,0.9999999,44.0,0.0,0.629504232,4134.0,3.0,0.0,2.0,2.0,2.0
53480.0,0,0.01675476,76.0,0.0,0.005998667,4500.0,3.0,0.0,0.0,0.0,0.0
128738.0,0,0.234190662,51.0,0.0,0.703119702,11795.0,22.0,0.0,6.0,0.0,1.0
83096.0,0,0.008090541,52.0,0.0,0.482846902,7811.0,4.0,0.0,1.0,0.0,0.0
112539.0,0,0.099132919,53.0,0.0,721.0,,4.0,0.0,0.0,0.0,1.0
38109.0,0,0.002254877,63.0,0.0,0.220456293,3900.0,8.0,0.0,1.0,0.0,0.0
77920.0,0,0.015370737,46.0,0.0,0.707431551,7669.0,12.0,0.0,3.0,0.0,3.0
143564.0,0,0.053363251,45.0,0.0,2128.0,,5.0,0.0,1.0,0.0,0.0
1125.0,0,0.267352626,72.0,0.0,0.426685865,4166.0,10.0,0.0,2.0,0.0,0.0
96909.0,0,0.645490739,58.0,0.0,0.323554207,11861.0,15.0,0.0,2.0,0.0,1.0
147284.0,1,1.016348774,36.0,0.0,0.143268539,4166.0,13.0,0.0,0.0,0.0,1.0
17062.0,0,0.022683017,82.0,0.0,0.005197921,2500.0,6.0,0.0,0.0,0.0,0.0
94853.0,0,0.229581308,45.0,0.0,0.535189179,5100.0,9.0,0.0,2.0,0.0,4.0
60033.0,0,0.356456696,45.0,0.0,0.643735626,10000.0,17.0,0.0,2.0,0.0,3.0
46990.0,0,0.426573044,72.0,0.0,1767.0,,8.0,0.0,0.0,0.0,0.0
58989.0,0,0.04729319,66.0,0.0,3474.0,,7.0,0.0,1.0,0.0,1.0
147536.0,0,0.028948553,84.0,0.0,0.00359928,5000.0,1.0,0.0,0.0,0.0,0.0
18861.0,0,0.093154277,62.0,0.0,0.17062635,4166.0,5.0,0.0,0.0,0.0,1.0
47609.0,0,0.127335266,42.0,0.0,0.478738851,4820.0,10.0,0.0,1.0,0.0,1.0
96275.0,0,0.02090215,63.0,0.0,3655.0,,10.0,0.0,2.0,0.0,0.0
111888.0,0,0.9999999,63.0,0.0,0.011078087,3700.0,1.0,1.0,0.0,0.0,0.0
21189.0,0,0.032253947,37.0,0.0,0.581324763,5600.0,6.0,0.0,3.0,0.0,0.0
76781.0,0,0.619100904,46.0,0.0,2338.0,,11.0,0.0,0.0,0.0,0.0
7615.0,0,0.9999999,36.0,0.0,0.006228487,6100.0,0.0,1.0,0.0,0.0,2.0
121442.0,0,0.987061361,41.0,2.0,0.238583203,4488.0,7.0,0.0,0.0,0.0,1.0
66633.0,0,0.691774008,31.0,0.0,0.557747961,3800.0,14.0,0.0,1.0,0.0,0.0
114806.0,0,0.507804009,53.0,0.0,0.23888056,2000.0,10.0,0.0,0.0,0.0,0.0
60780.0,0,0.759932483,58.0,0.0,0.300906156,9600.0,10.0,0.0,1.0,0.0,1.0
131345.0,0,0.090445157,74.0,0.0,2376.0,,5.0,0.0,1.0,0.0,0.0
149201.0,0,0.0,65.0,0.0,0.209804594,5833.0,5.0,0.0,1.0,0.0,1.0
16503.0,0,0.0,60.0,0.0,1509.0,,8.0,0.0,1.0,0.0,0.0
43034.0,0,0.995201919,77.0,0.0,0.359875905,2900.0,2.0,0.0,1.0,0.0,1.0
127922.0,0,0.609114081,60.0,0.0,0.370541282,16035.0,13.0,0.0,2.0,0.0,3.0
100727.0,0,0.236750779,36.0,0.0,0.21349518,2800.0,7.0,0.0,0.0,0.0,0.0
45206.0,0,0.024844335,71.0,0.0,0.789727831,6833.0,11.0,0.0,3.0,0.0,0.0
69253.0,0,0.9999999,30.0,0.0,0.0,2083.0,1.0,0.0,0.0,0.0,0.0
39407.0,1,0.77952215,60.0,1.0,0.497838172,6475.0,11.0,1.0,4.0,1.0,0.0
99067.0,0,0.501925316,37.0,0.0,0.52161042,3377.0,4.0,0.0,1.0,0.0,3.0
39220.0,1,0.314337659,56.0,0.0,0.063179916,2389.0,8.0,0.0,0.0,0.0,1.0
19712.0,0,0.008878134,43.0,0.0,30.0,,14.0,0.0,0.0,0.0,0.0
56082.0,0,0.036392721,63.0,0.0,0.163924182,4800.0,2.0,0.0,1.0,0.0,0.0
68893.0,0,0.590840916,44.0,1.0,0.446072061,8464.0,5.0,0.0,1.0,0.0,2.0
62816.0,0,0.062541664,61.0,0.0,0.149528463,8800.0,6.0,0.0,1.0,0.0,0.0
33758.0,0,0.018715859,64.0,0.0,0.400792967,5800.0,6.0,0.0,2.0,0.0,1.0
27025.0,0,0.012397516,66.0,0.0,0.01032989,3000.0,10.0,0.0,0.0,0.0,0.0
117001.0,0,0.007041936,66.0,0.0,0.206385037,3100.0,14.0,0.0,0.0,0.0,1.0
72953.0,1,0.605477203,60.0,1.0,0.604984785,6900.0,7.0,1.0,2.0,2.0,1.0
52974.0,0,0.003971166,50.0,0.0,1196.0,,14.0,0.0,1.0,0.0,0.0
116034.0,0,0.0,39.0,0.0,0.774090364,2500.0,6.0,0.0,1.0,0.0,3.0
114577.0,0,0.314844699,54.0,0.0,0.765781923,2787.0,11.0,0.0,1.0,0.0,2.0
104783.0,0,0.0,54.0,0.0,0.448984148,8957.0,17.0,0.0,3.0,0.0,1.0
110742.0,0,0.08727515,22.0,0.0,0.03423161,2745.0,3.0,0.0,0.0,0.0,0.0
69752.0,0,0.685108652,56.0,0.0,0.268744487,3400.0,4.0,0.0,1.0,0.0,0.0
98992.0,0,0.335103129,56.0,2.0,0.513571665,12083.0,21.0,0.0,3.0,0.0,1.0
120076.0,0,0.163042162,68.0,0.0,0.419746174,10715.0,8.0,1.0,2.0,0.0,0.0
36701.0,0,0.014092696,80.0,0.0,17.0,,6.0,0.0,0.0,0.0,0.0
48536.0,0,0.000437473,53.0,0.0,0.249240299,17111.0,5.0,0.0,1.0,0.0,1.0
90615.0,0,0.9999999,39.0,0.0,0.06372674,3922.0,1.0,0.0,0.0,0.0,0.0
74511.0,0,0.008726215,48.0,1.0,0.171273773,9043.0,3.0,1.0,1.0,0.0,2.0
23186.0,0,0.053929738,39.0,0.0,829.5,1.0,7.0,0.0,2.0,0.0,2.0
146130.0,0,0.489173399,47.0,3.0,0.414643916,12482.0,9.0,0.0,2.0,1.0,1.0
76063.0,0,0.241507386,64.0,0.0,0.8242399,2400.0,9.0,0.0,1.0,0.0,0.0
140002.0,0,0.035840333,55.0,0.0,0.301616397,6000.0,12.0,0.0,1.0,0.0,2.0
139560.0,0,0.968194614,48.0,0.0,0.143758708,12200.0,9.0,0.0,0.0,0.0,0.0
58908.0,0,0.104894755,56.0,1.0,0.472563652,4555.0,8.0,0.0,2.0,0.0,1.0
75885.0,0,0.343698218,63.0,0.0,2943.0,,12.0,0.0,2.0,0.0,0.0
25878.0,1,0.953841026,25.0,0.0,990.0,,5.0,0.0,1.0,0.0,0.0
60303.0,0,0.083383323,61.0,0.0,0.001557835,7702.0,1.0,0.0,0.0,0.0,0.0
124594.0,0,0.00959904,62.0,0.0,0.222524396,6250.0,6.0,0.0,1.0,0.0,2.0
110882.0,0,1.004266098,49.0,2.0,0.241970021,1400.0,5.0,1.0,0.0,0.0,0.0
58298.0,0,0.205631016,38.0,0.0,0.809226594,3684.0,8.0,0.0,2.0,0.0,2.0
104802.0,0,0.229627386,27.0,0.0,0.087964814,2500.0,4.0,0.0,0.0,0.0,1.0
32225.0,0,0.000207404,58.0,0.0,0.090628657,9400.0,5.0,0.0,1.0,0.0,0.0
148217.0,0,0.243372968,54.0,0.0,0.27796034,8824.0,4.0,0.0,1.0,0.0,2.0
137893.0,0,0.0,57.0,1.0,0.905208333,1919.0,6.0,0.0,1.0,0.0,0.0
23798.0,0,0.040908595,59.0,0.0,0.294341132,5000.0,14.0,0.0,1.0,0.0,0.0
87542.0,0,0.07218374,40.0,0.0,0.238144066,3900.0,9.0,0.0,1.0,0.0,1.0
15514.0,0,0.458498449,53.0,0.0,0.374609702,13130.0,17.0,0.0,2.0,0.0,0.0
2271.0,0,0.944044764,27.0,0.0,0.14089422,4584.0,7.0,0.0,0.0,0.0,1.0
24633.0,0,0.597150207,52.0,0.0,2672.0,,12.0,0.0,2.0,0.0,0.0
63118.0,0,0.076476941,62.0,0.0,0.332204483,6200.0,5.0,0.0,1.0,0.0,1.0
142223.0,1,0.333434272,58.0,0.0,0.093646212,101167.0,19.0,0.0,7.0,0.0,0.0
55431.0,0,0.312117554,55.0,0.0,3813.0,,27.0,0.0,1.0,0.0,0.0
92767.0,1,0.270273021,47.0,0.0,0.793859649,2735.0,15.0,0.0,2.0,0.0,3.0
52793.0,0,0.057909824,66.0,0.0,0.434689507,1400.0,6.0,0.0,0.0,0.0,0.0
145942.0,0,0.014507638,68.0,0.0,0.006665556,6000.0,10.0,0.0,0.0,0.0,1.0
17041.0,0,0.028877913,66.0,0.0,0.138260255,8483.0,4.0,0.0,1.0,0.0,0.0
95504.0,0,0.0,50.0,0.0,44.0,,6.0,0.0,0.0,0.0,0.0
16704.0,0,0.816701574,78.0,1.0,1832.0,,7.0,0.0,1.0,0.0,
143293.0,0,0.158945959,41.0,0.0,0.607469627,6666.0,8.0,0.0,1.0,0.0,0.0
84938.0,0,0.85737141,50.0,0.0,0.55734895,7000.0,9.0,0.0,2.0,0.0,0.0
72086.0,0,0.244301185,62.0,0.0,0.192852193,10100.0,7.0,0.0,1.0,0.0,0.0
67514.0,0,0.057377675,48.0,0.0,3401.0,,6.0,0.0,1.0,0.0,0.0
48678.0,0,0.044557756,42.0,0.0,0.389171854,5300.0,10.0,0.0,2.0,0.0,2.0
16247.0,0,0.000737966,60.0,0.0,0.481833699,4100.0,34.0,0.0,2.0,0.0,0.0
51884.0,0,0.116754092,42.0,0.0,0.343326643,7971.0,14.0,0.0,2.0,0.0,3.0
37025.0,1,0.9999999,25.0,98.0,0.0,3992.0,0.0,98.0,0.0,98.0,2.0
74314.0,0,0.66474682,27.0,0.0,0.095444238,4850.0,7.0,0.0,0.0,0.0,0.0
31375.0,1,0.9999999,35.0,2.0,0.637526157,4300.0,5.0,3.0,1.0,1.0,1.0
84711.0,0,0.344692425,34.0,0.0,0.788642272,5000.0,7.0,0.0,2.0,0.0,0.0
100431.0,0,0.522018037,63.0,0.0,0.295081967,5916.0,8.0,0.0,2.0,0.0,2.0
26454.0,0,0.201224847,70.0,0.0,0.066207801,6101.0,5.0,0.0,0.0,0.0,0.0
58128.0,0,0.91235466,57.0,1.0,0.3609893,5700.0,11.0,0.0,0.0,1.0,0.0
109161.0,0,0.056206332,36.0,0.0,1760.0,,5.0,0.0,1.0,0.0,0.0
87265.0,0,0.065835497,49.0,0.0,0.264616818,4292.0,11.0,0.0,1.0,0.0,0.0
132238.0,0,0.00672712,52.0,0.0,102.0,,7.0,0.0,0.0,0.0,0.0
13435.0,0,0.803041761,38.0,0.0,0.403452976,2200.0,5.0,0.0,1.0,0.0,0.0
137480.0,0,0.121746956,74.0,0.0,0.070583351,4816.0,7.0,0.0,0.0,0.0,0.0
82775.0,0,0.293864097,44.0,0.0,0.006758946,21600.0,5.0,0.0,0.0,0.0,1.0
147.0,0,0.496911825,40.0,0.0,0.452363811,12500.0,11.0,0.0,2.0,0.0,2.0
143656.0,0,0.354338635,66.0,0.0,0.3898006,17000.0,21.0,0.0,9.0,0.0,0.0
146563.0,1,0.884744173,63.0,0.0,0.419961822,7333.0,9.0,0.0,1.0,0.0,0.0
59653.0,0,0.106408044,47.0,0.0,0.166871303,8958.0,5.0,0.0,2.0,0.0,3.0
56812.0,0,0.9999999,24.0,0.0,94.0,,1.0,1.0,0.0,0.0,0.0
87635.0,0,0.290850163,35.0,0.0,0.300574346,4700.0,12.0,0.0,0.0,0.0,0.0
141005.0,1,0.997152506,59.0,2.0,2313.0,,12.0,1.0,0.0,0.0,2.0
107658.0,0,0.400279986,44.0,0.0,0.268315991,9417.0,10.0,0.0,2.0,0.0,0.0
53047.0,0,0.757026858,22.0,0.0,0.071856287,500.0,2.0,0.0,0.0,0.0,0.0
67356.0,0,0.014198263,56.0,1.0,0.273041648,6650.0,7.0,0.0,1.0,0.0,2.0
248.0,0,0.114561798,40.0,0.0,0.359964004,10000.0,20.0,0.0,2.0,0.0,2.0
71387.0,0,0.003918787,52.0,0.0,0.20403629,5400.0,12.0,0.0,0.0,0.0,0.0
71817.0,0,0.061686215,57.0,0.0,0.292212654,5341.0,9.0,0.0,1.0,0.0,1.0
122416.0,0,0.201627065,52.0,0.0,1513.0,,15.0,0.0,1.0,0.0,1.0
96825.0,1,0.814600339,53.0,0.0,0.695305378,8775.0,9.0,0.0,1.0,0.0,1.0
26114.0,0,0.022782114,39.0,0.0,0.023937762,1670.0,10.0,0.0,0.0,0.0,1.0
15860.0,0,0.552892114,54.0,0.0,0.848287928,4000.0,13.0,0.0,1.0,0.0,2.0
135118.0,0,0.163142106,56.0,0.0,0.134621793,3000.0,5.0,0.0,1.0,0.0,0.0
40795.0,0,0.503513331,61.0,0.0,0.738216099,8273.0,11.0,0.0,3.0,0.0,1.0
140331.0,0,0.462276726,22.0,0.0,0.139930035,2000.0,4.0,0.0,0.0,0.0,0.0
37175.0,0,0.05101707,41.0,0.0,0.225195409,14200.0,19.0,0.0,2.0,0.0,3.0
116416.0,0,0.327229063,64.0,0.0,0.306432638,21250.0,20.0,0.0,2.0,0.0,0.0
23405.0,0,0.02094759,82.0,0.0,0.006815084,2200.0,4.0,0.0,0.0,0.0,0.0
91594.0,0,0.063672662,38.0,0.0,0.478805652,3750.0,7.0,0.0,1.0,0.0,0.0
138274.0,0,0.313388894,72.0,0.0,0.896206998,3400.0,15.0,0.0,1.0,0.0,0.0
32033.0,0,0.966790745,29.0,0.0,0.400902096,7537.0,6.0,0.0,1.0,0.0,0.0
40598.0,0,0.264802666,38.0,0.0,0.360357918,7375.0,5.0,0.0,2.0,0.0,1.0
100469.0,0,0.685129407,57.0,0.0,6085.0,,10.0,0.0,1.0,0.0,0.0
62458.0,0,0.034196121,44.0,0.0,0.433633296,5333.0,7.0,0.0,1.0,0.0,1.0
147295.0,0,0.040333853,71.0,1.0,88.0,,14.0,0.0,0.0,0.0,0.0
87655.0,0,0.0,64.0,0.0,0.296106557,3903.0,12.0,0.0,0.0,0.0,0.0
42719.0,0,0.9999999,43.0,0.0,0.111812681,3800.0,1.0,0.0,0.0,2.0,0.0
144797.0,0,0.555655857,60.0,0.0,1387.0,,2.0,0.0,1.0,0.0,0.0
27547.0,0,0.01498193,83.0,0.0,12.0,,8.0,0.0,0.0,0.0,1.0
84982.0,0,0.021554598,41.0,0.0,0.070149529,5416.0,4.0,0.0,0.0,0.0,2.0
38331.0,0,0.180382513,60.0,0.0,3518.0,,11.0,0.0,1.0,0.0,1.0
138978.0,0,0.997358562,32.0,0.0,0.576167684,6058.0,9.0,0.0,2.0,0.0,0.0
113820.0,0,0.033904439,53.0,0.0,0.561676211,11000.0,8.0,0.0,1.0,0.0,4.0
58148.0,0,0.006424048,55.0,1.0,0.317707176,4500.0,14.0,0.0,2.0,0.0,0.0
91128.0,0,0.452448449,66.0,0.0,0.414554671,5523.0,9.0,0.0,1.0,0.0,1.0
127364.0,0,0.0447341,56.0,0.0,0.325112481,6000.0,15.0,0.0,2.0,0.0,3.0
22122.0,0,0.87258963,57.0,0.0,0.284616982,4816.0,8.0,0.0,1.0,0.0,3.0
39151.0,0,0.540468244,61.0,0.0,0.764450616,5760.0,25.0,0.0,2.0,0.0,1.0
133078.0,0,0.030774399,67.0,0.0,37.0,,7.0,0.0,0.0,0.0,0.0
89560.0,0,0.130197308,51.0,0.0,0.473648534,5900.0,15.0,0.0,1.0,0.0,0.0
44142.0,0,0.437883939,35.0,0.0,0.122728831,8750.0,8.0,0.0,0.0,0.0,3.0
41800.0,0,0.018103358,26.0,0.0,0.090931018,4145.0,5.0,0.0,0.0,0.0,0.0
74925.0,0,0.0,59.0,0.0,0.246811444,2900.0,3.0,0.0,0.0,0.0,0.0
21894.0,0,0.830438985,69.0,3.0,0.432530773,12916.0,6.0,0.0,2.0,0.0,0.0
136127.0,0,0.007926047,40.0,0.0,0.226295617,6000.0,9.0,0.0,1.0,0.0,0.0
19549.0,0,0.572633552,33.0,0.0,0.589558696,3466.0,10.0,0.0,1.0,0.0,3.0
49761.0,0,0.14425705,63.0,0.0,0.491676114,16758.0,7.0,0.0,3.0,0.0,0.0
90587.0,0,0.9999999,92.0,1.0,0.375929496,3630.0,6.0,0.0,0.0,0.0,0.0
117875.0,0,0.063128926,55.0,0.0,0.376528984,5640.0,12.0,0.0,1.0,0.0,0.0
55565.0,0,0.9999999,45.0,0.0,0.287420161,3600.0,6.0,0.0,1.0,0.0,4.0
76824.0,0,0.384099014,33.0,1.0,0.650201613,2975.0,7.0,0.0,1.0,0.0,1.0
113121.0,0,0.005446693,52.0,0.0,1949.0,,7.0,0.0,1.0,0.0,0.0
148294.0,0,0.023445137,46.0,0.0,0.113932898,8583.0,8.0,0.0,1.0,0.0,3.0
149393.0,1,0.88372093,27.0,0.0,0.012497917,6000.0,4.0,0.0,0.0,0.0,0.0
11189.0,0,0.054465797,41.0,1.0,0.318210224,8000.0,9.0,0.0,2.0,0.0,3.0
53664.0,0,1.088473873,37.0,1.0,0.115959354,3345.0,7.0,0.0,0.0,1.0,0.0
818.0,0,0.013375668,82.0,0.0,0.002606106,8057.0,7.0,0.0,0.0,0.0,0.0
3254.0,0,0.013758621,61.0,0.0,0.233421751,4900.0,8.0,0.0,1.0,0.0,0.0
19493.0,0,0.397600072,59.0,0.0,0.869639794,4080.0,11.0,0.0,3.0,0.0,0.0
119198.0,0,0.435638537,42.0,0.0,0.829619472,2916.0,11.0,0.0,1.0,0.0,2.0
14899.0,1,0.814226925,45.0,2.0,0.251772405,5500.0,4.0,3.0,0.0,3.0,3.0
122252.0,0,0.066671947,46.0,0.0,0.232427366,5334.0,9.0,0.0,1.0,0.0,0.0
53686.0,0,0.033650329,37.0,0.0,0.431913617,5000.0,4.0,0.0,1.0,0.0,2.0
136463.0,0,0.0,41.0,0.0,0.447501146,2180.0,5.0,0.0,1.0,0.0,1.0
53574.0,0,0.9999999,31.0,1.0,206.0,,2.0,0.0,0.0,0.0,0.0
120928.0,0,0.242540563,39.0,0.0,0.409248715,7200.0,12.0,0.0,2.0,0.0,1.0
22180.0,0,0.9999999,33.0,1.0,0.165145589,2300.0,3.0,2.0,0.0,0.0,5.0
117006.0,0,0.275892331,46.0,0.0,0.627537246,10000.0,13.0,0.0,4.0,0.0,0.0
111023.0,0,0.0,28.0,0.0,0.044051587,6900.0,8.0,0.0,0.0,0.0,0.0
20318.0,0,0.137535149,56.0,0.0,0.558429839,6648.0,8.0,0.0,2.0,0.0,1.0
33978.0,0,1.066884769,28.0,1.0,0.274368231,3600.0,4.0,0.0,0.0,0.0,0.0
30074.0,0,0.021909794,41.0,0.0,0.183824317,9334.0,4.0,0.0,2.0,0.0,4.0
68531.0,0,0.010374032,63.0,0.0,375.0,,12.0,0.0,0.0,0.0,0.0
49136.0,0,0.081390169,66.0,0.0,0.260873849,20300.0,17.0,0.0,2.0,0.0,0.0
119815.0,0,0.129971118,23.0,0.0,0.020706456,820.0,4.0,0.0,0.0,0.0,0.0
118306.0,0,0.770287141,31.0,0.0,0.267958326,5470.0,8.0,0.0,2.0,0.0,0.0
63004.0,0,0.399989611,60.0,0.0,0.523084729,3941.0,9.0,0.0,1.0,0.0,1.0
21158.0,0,0.984890035,62.0,0.0,0.73993672,11377.0,17.0,0.0,4.0,0.0,0.0
80607.0,0,0.129492827,60.0,0.0,1522.0,,7.0,0.0,1.0,0.0,0.0
75512.0,0,0.521101128,60.0,0.0,2767.0,,9.0,0.0,3.0,0.0,3.0
12857.0,1,0.9999999,57.0,1.0,2222.0,,7.0,1.0,2.0,0.0,0.0
32879.0,0,0.9999999,60.0,0.0,1247.0,,3.0,1.0,1.0,0.0,
3737.0,0,0.48537791,63.0,0.0,1391.0,,5.0,0.0,1.0,0.0,0.0
108510.0,0,0.021047254,63.0,0.0,3020.0,,18.0,0.0,2.0,0.0,0.0
100732.0,0,0.100033043,52.0,0.0,0.302935204,5416.0,9.0,0.0,1.0,0.0,1.0
134690.0,0,0.000156519,58.0,0.0,4824.0,,12.0,0.0,5.0,0.0,0.0
9160.0,0,0.0,58.0,0.0,0.416286697,12500.0,11.0,0.0,2.0,0.0,1.0
84818.0,1,0.9999999,59.0,1.0,0.02610386,3600.0,0.0,2.0,0.0,0.0,0.0
36900.0,0,0.102782631,59.0,0.0,0.368990185,6010.0,10.0,0.0,2.0,0.0,1.0
107926.0,0,0.022448878,82.0,0.0,0.128712871,100.0,5.0,0.0,0.0,0.0,0.0
34478.0,0,0.25417855,36.0,0.0,0.410509769,4452.0,5.0,0.0,1.0,0.0,2.0
113627.0,0,0.160122882,68.0,0.0,0.312127237,3017.0,11.0,0.0,1.0,0.0,0.0
17747.0,0,0.04030195,61.0,0.0,0.04623844,4000.0,8.0,0.0,0.0,0.0,1.0
123179.0,0,0.763235885,60.0,0.0,0.499251945,6683.0,10.0,0.0,2.0,0.0,0.0
1746.0,0,0.9999999,63.0,5.0,0.194618671,11000.0,7.0,0.0,2.0,0.0,0.0
131.0,0,0.175727593,43.0,1.0,994.0,,4.0,0.0,1.0,0.0,0.0
26372.0,0,0.02169783,27.0,0.0,0.002250563,2665.0,2.0,0.0,0.0,0.0,0.0
1275.0,0,0.028458411,54.0,0.0,0.21915701,9750.0,22.0,0.0,1.0,0.0,0.0
143856.0,0,0.017620682,64.0,0.0,667.0,,9.0,0.0,0.0,0.0,0.0
130925.0,0,0.0,43.0,0.0,0.114599115,16500.0,6.0,0.0,1.0,0.0,2.0
59962.0,0,0.166056429,45.0,0.0,161.0,,2.0,0.0,0.0,0.0,3.0
24791.0,1,0.428761873,54.0,1.0,0.437797417,1470.0,3.0,2.0,0.0,0.0,0.0
135111.0,0,0.505377822,36.0,0.0,0.325033875,5903.0,9.0,0.0,1.0,0.0,2.0
82379.0,1,0.9999999,33.0,1.0,2.033442088,1225.0,5.0,0.0,1.0,0.0,0.0
62108.0,0,0.737332424,27.0,0.0,120.0,1.0,4.0,0.0,0.0,0.0,0.0
47914.0,0,0.577482686,45.0,0.0,0.05747011,9952.0,4.0,0.0,0.0,0.0,0.0
15392.0,0,0.0,28.0,0.0,0.014366021,1600.0,3.0,0.0,0.0,0.0,0.0
96627.0,0,0.891108891,27.0,0.0,836.0,,9.0,0.0,0.0,0.0,0.0
146235.0,0,0.9999999,34.0,0.0,0.0,25384.0,0.0,0.0,0.0,0.0,3.0
125402.0,0,0.063815816,59.0,0.0,0.139674379,3500.0,9.0,0.0,0.0,0.0,1.0
126629.0,0,0.096280027,74.0,0.0,0.187197834,5170.0,5.0,0.0,1.0,0.0,0.0
26504.0,0,0.0,71.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0
119326.0,0,0.327295097,59.0,0.0,0.320075547,9000.0,11.0,0.0,2.0,0.0,2.0
102739.0,0,0.009878245,78.0,0.0,0.92526017,3170.0,13.0,0.0,2.0,0.0,0.0
108825.0,0,0.134840493,67.0,0.0,0.442917397,21100.0,13.0,0.0,3.0,0.0,1.0
90849.0,0,0.231721593,59.0,0.0,0.217351177,6500.0,7.0,0.0,1.0,0.0,1.0
130085.0,0,0.092232568,62.0,0.0,0.398344264,9300.0,9.0,0.0,2.0,0.0,0.0
84252.0,0,0.040447978,52.0,0.0,4904.0,,7.0,0.0,2.0,0.0,0.0
129282.0,0,0.013422562,79.0,0.0,0.24229655,3796.0,12.0,0.0,1.0,0.0,0.0
90387.0,0,0.137459379,56.0,0.0,0.331165815,6458.0,14.0,0.0,1.0,0.0,2.0
27280.0,0,0.316129203,52.0,1.0,2674.0,0.0,9.0,0.0,2.0,0.0,0.0
102079.0,0,0.935270476,38.0,1.0,0.51384995,8916.0,9.0,0.0,2.0,0.0,0.0
126262.0,0,0.327528466,27.0,0.0,0.040856031,3083.0,7.0,0.0,0.0,0.0,0.0
9108.0,0,0.0,27.0,0.0,1021.0,,9.0,0.0,0.0,0.0,0.0
