e_cblp;e_cp;e_cparhdr;e_maxalloc;e_sp;e_lfanew;NumberOfSections;CreationYear;FH_char0;FH_char1;FH_char2;FH_char3;FH_char4;FH_char5;FH_char6;FH_char7;FH_char8;FH_char9;FH_char10;FH_char11;FH_char12;FH_char13;FH_char14;MajorLinkerVersion;MinorLinkerVersion;SizeOfCode;SizeOfInitializedData;SizeOfUninitializedData;AddressOfEntryPoint;BaseOfCode;BaseOfData;ImageBase;SectionAlignment;FileAlignment;MajorOperatingSystemVersion;MinorOperatingSystemVersion;MajorImageVersion;MinorImageVersion;MajorSubsystemVersion;MinorSubsystemVersion;SizeOfImage;SizeOfHeaders;CheckSum;Subsystem;OH_DLLchar0;OH_DLLchar1;OH_DLLchar2;OH_DLLchar3;OH_DLLchar4;OH_DLLchar5;OH_DLLchar6;OH_DLLchar7;OH_DLLchar8;OH_DLLchar9;OH_DLLchar10;SizeOfStackReserve;SizeOfStackCommit;SizeOfHeapReserve;SizeOfHeapCommit;LoaderFlags;sus_sections;non_sus_sections;packer;packer_type;E_text;E_data;filesize;E_file;fileinfo;class
144.0;3.0;4.0;65535.0;184.0;232.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;26624.0;34304.0;0.0;29192.0;4096.0;32768.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;113471.0;2.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;32768.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.223140245424442;0.35064057787291114;60928.0;6.183306869489995;1;0
144.0;3.0;4.0;65535.0;184.0;224.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;7680.0;84992.0;0.0;8031.0;4096.0;12288.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;113888.0;2.0;1;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;6.284969504184011;0.0;93696.0;7.636288927466606;1;1
144.0;3.0;4.0;65535.0;184.0;216.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;39936.0;32256.0;0.0;4141.0;4096.0;45056.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;0.0;2.0;1;0;1;0;1;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;4.6221307780315835;7.163608425570128;70867.0;5.98150206594709;0;1
144.0;3.0;4.0;65535.0;184.0;280.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;253952.0;40448.0;0.0;243558.0;4096.0;258048.0;1;1;1;5.0;0.0;8.0;0.0;4.0;0.0;1;1;322223.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.609072449702251;2.389244891642142;302280.0;6.614131483975793;1;0
144.0;3.0;4.0;65535.0;184.0;232.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;19968.0;8704.0;0.0;22559.0;4096.0;24576.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;42136.0;2.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.534339455289034;0.4438870960138599;28672.0;6.2263610648023135;1;0
144.0;3.0;4.0;65535.0;184.0;336.0;10.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;6.0;0.0;847872.0;204800.0;0.0;650715.0;4096.0;851968.0;0;1;1;4.0;0.0;4.0;0.0;4.0;0.0;1;1;1071263.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;6.0;4.0;1;Armadillov1xxv2xx;6.677243032431407;5.608783796562484;1065600.0;6.763259392446702;1;0
144.0;3.0;4.0;65535.0;184.0;232.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;30720.0;21504.0;0.0;32826.0;4096.0;36864.0;1;1;1;6.0;2.0;6.0;2.0;6.0;0.0;1;1;53040.0;3.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;5.694895186441001;0.41146559028553564;46080.0;5.607239905297658;1;0
144.0;3.0;4.0;65535.0;184.0;288.0;4.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;7.0;10.0;18432.0;115712.0;0.0;19393.0;4096.0;98304.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;85538.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.462544504008976;0.368489464397433;39992.0;6.507893685939236;1;0
144.0;3.0;4.0;65535.0;184.0;128.0;3.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;20480.0;8192.0;0.0;26334.0;8192.0;32768.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;47717.0;3.0;1;0;1;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;2.0;1;NETDLLMicrosoft;4.61361603986108;0.0;32768.0;3.365906875638;0;0
144.0;3.0;4.0;65535.0;184.0;256.0;5.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;3.0;15.0;33792.0;83456.0;0.0;26008.0;4096.0;122880.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;23068672.0;16384.0;31457280.0;16384.0;1;1.0;4.0;0;NoPacker;3.186838136512886;0.0;118272.0;5.3358959265333095;0;1
144.0;3.0;4.0;65535.0;184.0;240.0;5.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;6.0;0.0;8192.0;16384.0;0.0;8555.0;4096.0;12288.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;1;Armadillov1xxv2xx;4.3380019140452575;0.11944372587939148;28773.0;2.5805106030098455;1;0
80.0;2.0;4.0;65535.0;184.0;256.0;8.0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;2.0;25.0;37888.0;263168.0;0.0;41432.0;4096.0;45056.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;16384.0;1048576.0;4096.0;1;4.0;4.0;1;BobSoftMiniDelphiBoBBobSoft;0.0;0.0;302080.0;7.585365807379091;0;1
144.0;3.0;4.0;65535.0;184.0;264.0;7.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;225280.0;110592.0;0.0;86261.0;4096.0;229376.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;377378.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;3.0;4.0;0;NoPacker;6.677081866035757;3.242619412305691;340512.0;6.590479491569495;1;0
144.0;3.0;4.0;65535.0;184.0;216.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;0.0;73728.0;56832.0;0.0;4140.0;4096.0;36864.0;1;1;1;5.0;1.0;0.0;0.0;5.0;1.0;1;1;158403.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;3.0;3.0;0;NoPacker;6.955432456040862;6.68090618647103;131584.0;7.047231682236103;0;1
144.0;3.0;4.0;65535.0;184.0;232.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;6.0;0.0;4096.0;16384.0;0.0;4102.0;4096.0;8192.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;34009.0;3.0;0;0;0;0;0;0;0;0;0;0;0;16777216.0;4096.0;1048576.0;4096.0;1;0.0;4.0;1;Armadillov171;0.6869277962708583;0.0032818649698048933;29400.0;2.851589397434874;1;0
144.0;3.0;4.0;65535.0;184.0;256.0;5.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;379904.0;11927552.0;0.0;159199.0;4096.0;385024.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;12344653.0;2.0;0;0;0;0;0;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;5.0;0;NoPacker;6.465904301338753;4.301919848298196;12313720.0;3.983220554498447;0;0
144.0;3.0;4.0;65535.0;184.0;248.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;8108544.0;1240064.0;0.0;705505.0;4096.0;8114176.0;0;1;1;6.0;1.0;6.0;1.0;6.0;1.0;1;1;9173249.0;3.0;1;0;1;0;0;0;0;0;0;0;0;262144.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.41813776493334;5.7107920143528705;9166336.0;6.391189867500084;1;0
144.0;3.0;4.0;65535.0;184.0;176.0;2.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;0.0;151552.0;0.0;0.0;4096.0;4096.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;198957.0;2.0;0;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;1.0;0;NoPacker;0.0;0.0;162632.0;3.9832544562122636;1;0
144.0;3.0;4.0;65535.0;184.0;240.0;4.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;0.0;32768.0;22528.0;0.0;19837.0;4096.0;36864.0;1;1;1;5.0;1.0;0.0;0.0;5.0;1.0;1;1;93338.0;2.0;0;0;1;0;0;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;6.493571097805396;1.8164528747232755;59656.0;5.998944739081997;1;1
144.0;3.0;4.0;65535.0;184.0;240.0;5.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;3.0;13.0;28672.0;87552.0;0.0;17132.0;4096.0;36864.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;7340032.0;20480.0;6291456.0;28672.0;1;2.0;3.0;0;NoPacker;3.3866871392264697;0.0;117760.0;5.227737632856187;0;1
144.0;3.0;4.0;65535.0;184.0;248.0;7.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;0.0;98816.0;0.0;4784.0;4096.0;4096.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;115801.0;2.0;0;0;0;0;1;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;4.0;3.0;0;NoPacker;0.0;5.173119235326686;99328.0;5.14261767863943;0;1
144.0;3.0;4.0;65535.0;184.0;240.0;4.0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;7.0;6.0;164864.0;25600.0;0.0;12184.0;4096.0;172032.0;1;1;1;4.0;0.0;0.0;0.0;5.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.771410220133574;7.968744111239203;195072.0;6.967204334511235;0;1
144.0;3.0;4.0;65535.0;184.0;224.0;4.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;96256.0;68608.0;0.0;32392.0;4096.0;102400.0;1;1;1;4.0;0.0;0.0;0.0;5.0;1.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;6.267292961045157;0.0;170496.0;7.095485353185458;0;1
144.0;3.0;4.0;65535.0;184.0;224.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;7680.0;8704.0;0.0;10084.0;4096.0;12288.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;51522.0;2.0;1;0;0;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;5.954401917658323;1.3410508413027695;15872.0;5.582173974018994;1;0
144.0;3.0;4.0;65535.0;184.0;232.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;6144.0;88576.0;0.0;6972.0;4096.0;12288.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;99816.0;2.0;1;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;6.461665231029453;0.0;93696.0;7.619909953410799;1;1
144.0;3.0;4.0;65535.0;184.0;248.0;7.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;0.0;110592.0;0.0;4816.0;4096.0;4096.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;141188.0;2.0;0;0;0;0;1;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;4.0;3.0;0;NoPacker;0.0;4.6869071264642885;111616.0;4.698960904723968;0;1
144.0;3.0;4.0;65535.0;184.0;216.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;86016.0;32768.0;0.0;18633.0;4096.0;90112.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;158703.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.552835869696149;5.940805585472623;122880.0;6.262019195295662;1;1
144.0;3.0;4.0;65535.0;184.0;240.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;264704.0;24576.0;0.0;266680.0;4096.0;270336.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;323475.0;3.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.540081653656599;3.0786297781750855;287744.0;6.593851511903189;1;0
144.0;3.0;4.0;65535.0;184.0;240.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;13312.0;8192.0;0.0;15470.0;4096.0;20480.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;44059.0;3.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.3936873665787015;0.41293997993819864;21504.0;5.876490808498709;1;0
144.0;3.0;4.0;65535.0;184.0;216.0;5.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;6.0;0.0;28672.0;423424.0;0.0;19902.0;4096.0;32768.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;462298.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;1;Armadillov171;6.025548585733098;3.9502215042837614;456192.0;7.10626598602506;0;1
144.0;3.0;4.0;65535.0;184.0;248.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;137216.0;96768.0;0.0;134458.0;4096.0;143360.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;252785.0;2.0;1;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.380445920334176;3.7183751057043617;240984.0;6.672495019081589;0;0
144.0;3.0;4.0;65535.0;184.0;224.0;6.0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;9.0;0.0;781312.0;3235328.0;0.0;424650.0;4096.0;786432.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;4080089.0;3.0;1;0;1;0;0;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;5.0;0;NoPacker;5.893145409880895;2.5881644195539404;4017664.0;3.7551118400503207;0;0
144.0;3.0;4.0;65535.0;184.0;128.0;3.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;5316608.0;667648.0;0.0;5323486.0;8192.0;5324800.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;6031358.0;3.0;1;0;1;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;2.0;0;NoPacker;5.913691384311078;0.0;5988352.0;5.737319701129255;1;0
144.0;3.0;4.0;65535.0;184.0;248.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;19968.0;12800.0;0.0;22244.0;4096.0;24576.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;37595.0;3.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.301112492023229;0.6747932646751701;32256.0;5.884815412156501;1;0
128.0;1.0;4.0;65535.0;320.0;128.0;5.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1.0;70.0;4608.0;14336.0;0.0;8192.0;4096.0;12288.0;1;1;1;1.0;0.0;0.0;0.0;4.0;0.0;1;1;55397.0;2.0;0;0;0;0;0;0;0;0;0;0;0;4096.0;4096.0;65536.0;0.0;1;1.0;4.0;0;NoPacker;5.395989003170059;3.633446175630241;19968.0;4.999518143150348;1;1
144.0;3.0;4.0;65535.0;184.0;216.0;3.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;147456.0;98304.0;0.0;8003.0;4096.0;196608.0;1;1;1;4.0;0.0;0.0;0.0;5.0;0.0;0;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;2097152.0;4096.0;1048576.0;4096.0;1;0.0;3.0;0;NoPacker;7.239213590284895;7.972142721586949;246272.0;7.59040192720315;0;1
144.0;3.0;4.0;65535.0;184.0;208.0;7.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;0.0;87040.0;50176.0;0.0;7847.0;4096.0;94208.0;1;1;1;5.0;1.0;0.0;0.0;5.0;1.0;1;1;185534.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;4.0;3.0;0;NoPacker;7.268872247634453;5.787489619874789;138240.0;7.196050042495749;0;1
144.0;3.0;4.0;65535.0;184.0;208.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;38400.0;7168.0;0.0;7040.0;4096.0;45056.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;73525.0;2.0;0;0;0;0;0;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.251415923661618;2.3919573436971775;46592.0;6.105590293200289;1;1
144.0;3.0;4.0;65535.0;184.0;256.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;13312.0;6656.0;0.0;13892.0;4096.0;20480.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;58372.0;2.0;1;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.293584892783502;2.3483244558072345;26936.0;6.394212151564007;1;0
144.0;3.0;4.0;65535.0;184.0;240.0;4.0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;7.0;6.0;155136.0;24576.0;0.0;11528.0;4096.0;159744.0;1;1;1;4.0;0.0;0.0;0.0;5.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.778400128620963;7.968171253392799;184320.0;6.975242958910721;0;1
144.0;3.0;4.0;65535.0;184.0;216.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;6656.0;88576.0;0.0;7185.0;4096.0;12288.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;120732.0;2.0;1;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;6.204485429910435;0.0;93184.0;7.639533260680896;1;1
144.0;3.0;4.0;65535.0;184.0;128.0;4.0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;5.0;2.0;55808.0;18944.0;0.0;31820.0;4096.0;61440.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;0;121335.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.427290108718217;3.507360807636254;92976.0;5.984243160584798;1;0
144.0;3.0;4.0;65535.0;184.0;240.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;134656.0;33792.0;0.0;115968.0;4096.0;139264.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;168913.0;3.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.141565249289587;7.261483978383004;167424.0;5.882742858832967;1;0
144.0;3.0;4.0;65535.0;184.0;264.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;719872.0;585728.0;0.0;665725.0;4096.0;724992.0;1;1;1;5.0;0.0;0.0;0.0;4.0;0.0;1;1;1049248.0;2.0;1;0;1;0;0;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.56611582603103;4.591696102648844;1039360.0;6.470641837900678;0;0
144.0;3.0;4.0;65535.0;184.0;224.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;61440.0;21504.0;0.0;61825.0;4096.0;65536.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;98647.0;3.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.053825841188584;0.5719897246820382;82432.0;5.848163765449452;1;0
144.0;3.0;4.0;65535.0;184.0;256.0;5.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;6.0;0.0;135168.0;106496.0;0.0;113476.0;4096.0;139264.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;3.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;1;Armadillov1xxv2xx;6.522653546682396;2.479532156937041;188416.0;5.91550105157463;1;0
144.0;3.0;4.0;65535.0;184.0;256.0;3.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;4.0;11.0;28672.0;83456.0;0.0;18364.0;4096.0;32768.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;29360128.0;36864.0;28311552.0;12288.0;1;3.0;0.0;0;NoPacker;0.0;0.0;113152.0;5.722026235680408;0;1
80.0;2.0;4.0;65535.0;184.0;256.0;3.0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;2.0;25.0;86016.0;4096.0;118784.0;205248.0;122880.0;208896.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;16384.0;1048576.0;4096.0;1;2.0;1.0;1;UPXv20MarkusLaszloReiser;0.0;0.0;84992.0;7.913607582988233;0;1
144.0;3.0;4.0;65535.0;184.0;128.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;7.0;0.0;135746.0;0.0;4096.0;9746.0;4096.0;143360.0;1;1;1;4.0;0.0;0.0;0.0;5.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;7.83077335081941;7.997251055607658;183808.0;7.900478382159291;0;1
144.0;3.0;4.0;65535.0;184.0;256.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;520704.0;243200.0;512.0;479627.0;4096.0;528384.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;804800.0;2.0;1;1;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;6.337451892742993;4.847482894861808;774624.0;6.2686551230846055;1;0
144.0;3.0;4.0;65535.0;184.0;256.0;5.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;6.0;0.0;172032.0;69632.0;0.0;144704.0;4096.0;176128.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;264081.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.64785707296436;5.618173698365809;246400.0;6.536046098302684;1;0
144.0;3.0;4.0;65535.0;184.0;240.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;10.0;0.0;2023936.0;91136.0;0.0;2015387.0;4096.0;2031616.0;1;1;1;6.0;1.0;6.0;1.0;5.0;0.0;1;1;2139471.0;3.0;1;0;1;0;0;0;0;0;0;0;0;262144.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.4290778297898985;2.9042892873585573;2106216.0;6.4563314852745375;1;0
144.0;3.0;4.0;65535.0;184.0;248.0;6.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;6.0;0.0;225280.0;110592.0;0.0;52550.0;4096.0;229376.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;5.0;1;Armadillov1xxv2xx;5.025885479571831;1.7278779033184357;327680.0;5.14989651431394;1;0
80.0;2.0;4.0;65535.0;184.0;512.0;8.0;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;5.0;0.0;40960.0;28672.0;0.0;4096.0;4096.0;45056.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;3.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;8192.0;1048576.0;4096.0;1;1.0;7.0;0;NoPacker;6.582091982179368;5.0615229637155155;57856.0;6.363821440044307;0;0
144.0;3.0;4.0;65535.0;184.0;264.0;5.0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;8.0;0.0;32768.0;53248.0;0.0;30127.0;4096.0;36864.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;140190.0;2.0;1;0;1;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;5.993921292006298;1.4197464097721604;97240.0;5.41603241381325;1;0
144.0;3.0;4.0;65535.0;184.0;256.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;588800.0;267264.0;0.0;526647.0;4096.0;593920.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;908517.0;2.0;1;0;1;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.185685989834661;4.5432809585242;863064.0;6.347868133638145;0;0
